cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/3/2016,5/7/2016,"Ipsos","A-",1359,"lv",.0000143,44.6,36.6,,,44.27689,36.24286,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44048,65727,5/11/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/5/2016,7/11/2016,"USC Dornsife/LA Times","",1520,"lv",.0000134,40.2,43.5,,,43.1649,40.11517,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44596,67969,7/15/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/2/2016,5/6/2016,"Ipsos","A-",1292,"lv",.000013,45,36.7,,,44.63197,36.33423,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44032,65694,5/9/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/25/2016,4/29/2016,"Ipsos","A-",1645,"lv",.0000123,44.5,37.8,,,43.81343,37.39978,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44002,65324,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/26/2016,4/30/2016,"Ipsos","A-",1552,"lv",.0000121,45.2,38,,,44.55724,37.60224,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44023,65323,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/27/2016,5/1/2016,"Ipsos","A-",1453,"lv",.0000118,44.9,37.8,,,44.30203,37.4048,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44020,65322,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/1/2016,8/7/2016,"SurveyMonkey","C-",11480,"rv",.0000118,44,38,10,,47.92117,40.81228,4.320469,,"","http://www.nbcnews.com/politics/2016-election/poll-clinton-opens-double-digit-lead-over-trump-n625676",44799,68598,8/9/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/29/2016,5/3/2016,"Ipsos","A-",1311,"lv",.0000116,46.8,36.8,,,46.2944,36.41016,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44021,65320,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/28/2016,5/2/2016,"Ipsos","A-",1353,"lv",.0000115,47,36.8,,,46.44777,36.40791,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44022,65321,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/27/2016,4/28/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000115,39,41,,,39.17731,40.03606,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/trump_41_clinton_39",44015,65279,5/2/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/23/2016,4/27/2016,"Ipsos","A-",1681,"lv",.0000115,43.9,36.5,,,43.13398,36.09221,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44004,65326,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/1/2016,5/5/2016,"Ipsos","A-",1189,"lv",.0000115,46.3,36.3,,,45.88708,35.92562,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44033,65695,5/9/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/24/2016,4/28/2016,"Ipsos","A-",1575,"lv",.0000112,44.4,36.7,,,43.67649,36.29413,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44003,65325,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/3/2016,6/7/2016,"Ipsos","A-",280,"lv",.0000112,42,33,8.2,,44.9418,35.29836,6.923183,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44197,67551,6/30/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/22/2016,4/26/2016,"Ipsos","A-",1672,"lv",.0000109,44.4,36.3,,,43.59824,35.88319,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43802,65327,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/4/2016,7/10/2016,"USC Dornsife/LA Times","",1282,"lv",.0000109,40.3,42.7,,,43.26796,39.31936,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44597,67970,7/15/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/21/2016,4/25/2016,"Ipsos","A-",1651,"lv",.0000103,44.8,35.3,,,43.96112,34.88428,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43801,65328,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/2/2015,12/6/2015,"Suffolk University","B+",1000,"lv",.0000103,47.5,44,,,46.25825,40.45707,,,"*","http://www.usatoday.com/story/news/politics/elections/2015/12/08/poll-trump-cruz-rubio-clinton-sanders/76948760/",35426,47484,12/10/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/30/2016,5/4/2016,"Ipsos","A-",1110,"lv",.0000103,48.1,35.4,,,47.64074,35.01791,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44034,65696,5/9/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/25/2016,4/26/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000101,38,38,,,38.09656,37.02795,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_edges_ahead_of_trump_in_presidential_matchup",43999,65219,4/29/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/20/2016,4/24/2016,"Ipsos","A-",1668,"lv",9.97e-06,46.7,33.9,,,45.82226,33.48304,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43803,65329,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/25/2016,7/31/2016,"SurveyMonkey","C-",12742,"rv",9.59e-06,43,38,9,,47.17392,40.63499,3.43262,,"","http://www.nbcnews.com/politics/2016-election/poll-clinton-support-spikes-following-democratic-convention-n621071",44745,68423,8/2/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/19/2016,4/23/2016,"Ipsos","A-",1525,"lv",8.72e-06,46.4,34.9,,,45.48734,34.48061,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43804,65330,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/18/2016,7/24/2016,"SurveyMonkey","C-",12931,"rv",8.66e-06,39,41,10,,43.44711,43.61031,4.47079,,"","http://www.nbcnews.com/politics/2016-election/poll-no-post-convention-bounce-donald-trump-n616426",44683,68236,7/26/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/16/2015,12/17/2015,"Public Policy Polling","B+",1267,"v",8.44e-06,43,41,,,41.77406,38.32953,,,"*","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_122115.pdf",35454,47626,12/29/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/17/2015,12/21/2015,"CNN/Opinion Research Corp.","A-",927,"rv",7.94e-06,49,47,,,47.95105,43.4024,,,"","http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf",35468,47647,12/29/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/18/2016,4/22/2016,"Ipsos","A-",1443,"lv",7.91e-06,44.9,35.2,,,43.95275,34.77864,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42718,65331,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/17/2016,4/21/2016,"Ipsos","A-",1446,"lv",7.59e-06,46.2,34.2,,,45.21394,33.77854,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42719,65332,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/16/2015,12/17/2015,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1013,"rv",7.52e-06,49,38,,,49.91374,36.69347,,,"","http://www.foxnews.com/politics/interactive/2015/12/18/fox-news-poll-2016-gop-race-trump-muslim-ban-terrorism-isis/",35456,47585,12/21/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/16/2016,4/20/2016,"Ipsos","A-",1407,"lv",7.08e-06,46.6,33.1,,,45.5773,32.67605,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42720,65333,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/11/2016,7/17/2016,"SurveyMonkey","C-",9436,"rv",6.84e-06,39,40,10,,43.60293,42.74544,4.506086,,"","https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17?secret_password=AnNcMJ7IIHCH6A0c2XQm",44622,68036,7/19/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/15/2016,4/19/2016,"Ipsos","A-",1395,"lv",6.73e-06,45.2,34.4,,,44.14339,33.97236,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42215,65334,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/14/2016,4/18/2016,"Ipsos","A-",1424,"lv",6.59e-06,45.7,34,,,44.61128,33.56736,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42218,65335,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/16/2015,12/20/2015,"Quinnipiac University","A-",1140,"rv",6.48e-06,47,40,,,47.60674,37.74247,,,"","http://www.quinnipiac.edu/images/polling/us/us12222015_Uhkm63g.pdf",35466,47635,12/29/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/3/2016,8/9/2016,"Google Consumer Surveys","B",926,"lv",6.19e-06,36.6,29.6,9.8,,44.4904,37.38155,6.918943,,"","https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Aug102016.pdf",44818,68656,8/10/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/6/2015,12/9/2015,"NBC News/Wall Street Journal","A-",849,"rv",5.96e-06,50,40,,,49.18124,39.04764,,,"","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/15564%20NBCWSJ%20December%20Poll%20(AM%2012-14-15%20Release).pdf",35440,47535,12/21/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/13/2016,4/17/2016,"Ipsos","A-",1304,"lv",5.78e-06,46.4,33.6,,,45.27761,33.16254,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42219,65336,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/11/2016,4/15/2016,"Ipsos","A-",1373,"lv",5.61e-06,45.4,36.2,,,44.21559,35.75073,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42172,65338,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/29/2016,5/2/2016,"Morning Consult","",1976,"rv",5.56e-06,45,40,,,46.93968,42.29517,,,"","https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/",44016,65286,5/3/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/12/2016,4/16/2016,"Ipsos","A-",1298,"lv",5.53e-06,45.5,35.7,,,44.34736,35.2565,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42220,65337,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/10/2016,4/14/2016,"Ipsos","A-",1347,"lv",5.28e-06,46.3,35.2,,,45.08705,34.74245,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42173,65339,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/9/2016,4/13/2016,"Ipsos","A-",1353,"lv",5.09e-06,46.1,34.2,,,44.85604,33.73503,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",42171,65340,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/8/2016,4/12/2016,"Ipsos","A-",1382,"lv",4.98e-06,47.1,34.1,,,45.82293,33.63068,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36744,65341,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/26/2016,4/29/2016,"Morning Consult","",1964,"rv",4.76e-06,46,39,,,47.80251,41.28725,,,"","https://morningconsultintelligence.com/media/mc/160408_topline_trend_v3_AP.pdf",44006,65239,4/29/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/7/2016,4/11/2016,"Ipsos","A-",1366,"lv",4.73e-06,48.2,31.9,,,46.89063,31.42583,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36745,65342,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/8/2016,4/11/2016,"Morning Consult","",4015,"rv",4.59e-06,46,37,,,47.16821,39.2157,,,"","https://morningconsultintelligence.com/media/mc/160403_topline_trend_v2_AP.pdf",42211,62646,4/22/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/29/2015,12/3/2015,"Saint Leo University","C+",746,"lv",4.54e-06,51,37,,,48.36648,35.77198,,,"","http://polls.saintleo.edu/trump-gains-while-carson-declines-in-new-saint-leo-university-national-political-poll/",35421,47460,12/10/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"Florida",11/15/2015,11/16/2015,"Florida Atlantic University","C+",829,"rv",4.51e-06,41,49,,,42.88045,46.14276,,,"","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.VkyddlVJZhE",35385,47273,11/19/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/6/2016,4/10/2016,"Ipsos","A-",1343,"lv",4.46e-06,47.6,31.2,,,46.26336,30.71796,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36746,65343,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/5/2016,4/9/2016,"Ipsos","A-",1374,"lv",4.38e-06,45.2,33.4,,,43.83762,32.91,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36747,65344,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/4/2016,7/10/2016,"SurveyMonkey","C-",7869,"rv",4.33e-06,40,38,11,,44.5442,40.81005,5.578661,,"","https://www.scribd.com/document/318010091/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-4-7-10",44557,67862,7/12/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/27/2016,7/3/2016,"SurveyMonkey","C-",10072,"rv",4.20e-06,41,38,9,,45.47266,40.8601,3.581408,,"","http://www.nbcnews.com/politics/2016-election/poll-clinton-leads-trump-how-would-november-look-without-him-n603496",44497,67678,7/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/4/2016,4/8/2016,"Ipsos","A-",1368,"lv",4.18e-06,44.9,33.2,,,43.51413,32.70021,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36707,65345,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/13/2016,6/19/2016,"SurveyMonkey","C-",16135,"rv",3.87e-06,42,38,9,,46.34793,40.88444,3.513555,,"","https://www.scribd.com/doc/316277544/NBC-News-SurveyMonkey-Toplines-and-Methodology-6-13-6-19",44370,67313,6/21/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/28/2016,4/1/2016,"Ipsos","A-",1661,"lv",3.81e-06,45.8,33.6,,,44.25376,33.01375,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36677,65352,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/23/2015,11/30/2015,"Quinnipiac University","A-",1473,"rv",3.74e-06,47,41,,,47.70518,38.25648,,,"","http://www.quinnipiac.edu/images/polling/us/us12022015_U45hkpp.pdf",35403,47364,12/7/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/27/2015,12/1/2015,"CNN/Opinion Research Corp.","A-",930,"rv",3.72e-06,49,46,,,48.04887,41.93975,,,"","http://www.cnn.com/2015/12/04/politics/hillary-clinton-republicans-head-to-head-poll/index.html",35405,47374,12/7/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/20/2016,4/22/2016,"Morning Consult","",2003,"rv",3.69e-06,46,40,,,47.53262,42.26562,,,"","https://morningconsultintelligence.com/media/mc/160407_topline_trend_v5_KD.pdf",44005,65233,4/29/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/27/2016,3/31/2016,"Ipsos","A-",1667,"lv",3.66e-06,47.2,32.4,,,45.64498,31.78569,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36678,65353,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/29/2016,4/2/2016,"Ipsos","A-",1522,"lv",3.64e-06,44.1,33.6,,,42.56298,33.04026,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36695,65351,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/2/2016,4/6/2016,"Ipsos","A-",1291,"lv",3.64e-06,42.7,34.2,,,41.26313,33.68171,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36709,65347,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/3/2016,4/7/2016,"Ipsos","A-",1225,"lv",3.59e-06,43.6,33.6,,,42.18782,33.09186,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36708,65346,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/31/2016,4/4/2016,"Ipsos","A-",1356,"lv",3.52e-06,43.8,33.5,,,42.31377,32.96135,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36693,65349,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/1/2016,4/5/2016,"Ipsos","A-",1263,"lv",3.42e-06,42.4,35.6,,,40.9384,35.07156,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36692,65348,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/30/2016,4/3/2016,"Ipsos","A-",1352,"lv",3.37e-06,43.6,34,,,42.08824,33.45041,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36694,65350,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/26/2016,3/30/2016,"Ipsos","A-",1545,"lv",3.25e-06,47.7,33.2,,,46.12018,32.57367,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36679,65354,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"Florida",11/29/2015,12/3/2015,"Saint Leo University","C+",404,"lv",3.21e-06,49,41,,,47.02056,40.4473,,,"","http://polls.saintleo.edu/florida-mirrors-nation-in-persistent-affinity-for-trump-or-clinton-plus-growing-concern-for-security/?utm_source=hootsuite",35434,47614,12/21/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/25/2016,3/29/2016,"Ipsos","A-",1531,"lv",3.09e-06,47.9,33.1,,,46.29628,32.46148,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36668,65355,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",4/15/2016,4/17/2016,"Morning Consult","",2032,"rv",3.03e-06,46,37,,,47.35656,39.25238,,,"","https://morningconsult.com/2016/04/bernie-sanders-hillary-clinton-democratic-presidential-poll/",42185,60243,4/20/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/24/2016,3/28/2016,"Ipsos","A-",1508,"lv",2.92e-06,45.9,35.4,,,44.278,34.74294,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",36669,65356,5/5/16,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/16/2015,11/17/2015,"Public Policy Polling","B+",1360,"v",2.76e-06,45,44,,,43.91716,40.58978,,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_111915.pdf",35383,47402,12/7/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/16/2015,11/19/2015,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1016,"rv",2.72e-06,41,46,,,42.04911,43.99142,,,"","http://www.foxnews.com/politics/interactive/2015/11/20/fox-news-poll-2016-matchups-syrian-refugees/",35400,47355,12/7/15,"16:28:47 25 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",1/19/2016,1/20/2016,"Zogby Interactive/JZ Analytics","C-",843,"lv",2.60e-06,45,45,,,43.9668,44.65298,,,"","http://zogbyanalytics.com/news/704-zogby-analytics-clinton-45-trump-45",35903,65632,5/5/16,"16:28:47 25 Oct 2016"
